0.933239920212 0.786552856037 0
0.432907117102 0.894871323147 2
0.278871565149 0.159811475251 1
0.215255095822 0.754231634122 2
0.042499472662 0.130012391566 1
0.407531478476 0.205147408026 1
0.686958967375 0.0149697623482 0
0.817069453442 0.196106060183 0
0.733539891593 0.0814131075057 0
0.938756167956 0.9509994225 2
0.413736685854 0.581201840977 2
0.118889821051 0.481626005382 1
0.429158600864 0.543116032357 2
0.0489731081067 0.107555303324 1
0.393439552616 0.36411570678 1
0.114258386152 0.975059184979 2
0.375839108759 0.0913577876444 1
0.875257578837 0.660356257467 0
0.575116755491 0.773557552902 2
0.344528703975 0.231454335637 1
0.894146772027 0.316412844707 0
0.00155604108047 0.743828452163 2
0.163279915277 0.176247241186 1
0.835317410168 0.8849311609 2
0.933367859695 0.883857634915 0
0.940102365689 0.646388406953 0
0.91327453998 0.858128741585 0
0.289647886076 0.313578125448 1
0.663826335389 0.265040912013 0
0.483937552005 0.963245621305 2
0.316279484265 0.448543540355 1
0.901830399105 0.0905426271639 0
0.785220549757 0.943566623983 2
0.37619612587 0.815933521344 2
0.980880824255 0.932493887491 0
0.626680765907 0.382119855926 0
0.639264736473 0.649603193237 2
0.0141788605613 0.678304070794 2
0.07960958074 0.851684484755 2
0.438196356961 0.497961647139 1
0.959751138517 0.0902735602136 0
0.491477656537 0.865529361336 2
0.838687251006 0.652150574083 0
0.435265635377 0.97967862369 2
0.355436454629 0.600720451876 2
0.280243074136 0.216738517545 1
0.943478534418 0.418048987678 0
0.773734378363 0.638604546665 0
0.267762280261 0.404337060548 1
0.297322729638 0.46255399284 1
0.0985282280519 0.816601031123 2
0.481216738434 0.431753759204 1
0.958878630277 0.748158137897 0
0.192712255648 0.332969653548 1
0.375874366699 0.563080176844 2
0.80412183318 0.763263082417 0
0.420508515555 0.231217348897 1
0.466297005104 0.793901989721 2
0.828027865991 0.322823483769 0
0.0424004806922 0.9947375498 2
0.850346575198 0.68746341352 0
0.374324967519 0.82206842056 2
0.126397423905 0.214394078609 1
0.0565553841538 0.984708259675 2
0.364248782374 0.559161985042 2
0.594368463682 0.656603089945 2
0.609549335911 0.0481949690545 1
0.765842628483 0.737583253544 0
0.727694330172 0.662114567672 0
0.204405192236 0.289332822624 1
0.450584568528 0.940618832424 2
0.289982457361 0.536310215433 1
0.880964128635 0.887058245561 2
0.096075331451 0.279851085262 1
0.0113762252389 0.0517294160451 1
0.574714478153 0.00520703773798 1
0.37585208255 0.450611757973 1
0.969927522597 0.253479845585 0
0.165702581026 0.124483390589 1
0.691974020369 0.0101310794792 0
0.756392821131 0.128966599114 0
0.880322125783 0.0705626434882 0
0.781271538228 0.984335606035 2
0.803403705415 0.865094847535 2
0.199043625904 0.348371238132 1
0.5969839894 0.0557327812352 1
0.548256271922 0.970012384614 2
0.113896638427 0.632257033247 2
0.428611782862 0.406076043981 1
0.814619718409 0.572129991731 0
0.43439192717 0.52780331095 2
0.0599176471491 0.35229057769 1
0.505373027826 0.579522634578 2
0.418891106537 0.0382027241781 1
0.864074180895 0.780185917275 0
0.0631145287267 0.834185678414 2
0.900829366209 0.646073140488 0
0.484985902925 0.151340952299 1
0.539103957787 0.299541602515 1
0.709369879426 0.269731566408 0
